election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2013-05-11,General Election,Contested,PP-107,Hafizabad-Iii,Punjab,Provincial,173660.0,110931.0,0.638782679,1971.0,0.017767802,108960.0,3595.0,0.032993759,52269.0,0.47970815,Independents,Syed Shoaib Shah Nawaz,48674.0,0.446714391,Pakistan Muslim League (Nawaz),Nighat Intisar,3283.0,0.030130323,Pakistan Tehreek-e-Insaf,Sobia Saif Bhatti,4734.0,0.043447137,2.321304152,0.067448741,45,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-108,Gujrat-I,Punjab,Provincial,184487.0,104837.0,0.568262262,4790.0,0.045689976,100047.0,2818.0,0.028166762,32310.0,0.322948214,Pakistan Muslim League (Nawaz),Nawabzada Haider Mehdi,29492.0,0.294781453,Pakistan Muslim League (Qaid-e-Azam),Shajahat Nawab,11063.0,0.110578028,Independents,Ch. Zubair Ahmad Khan,27182.0,0.271692305,4.51385782,0.375118676,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-109,Gujrat-Ii,Punjab,Provincial,190488.0,100753.0,0.528920457,2651.0,0.026311872,98102.0,2911.0,0.029673197,39860.0,0.406311798,Pakistan Muslim League (Nawaz),Major R Moeen Nawaz Warriach,36949.0,0.376638601,Pakistan Muslim League (Qaid-e-Azam),Chaudhary Shafaat Hussain,14753.0,0.150384294,Pakistan Tehreek-e-Insaf,Bilal Hussain Gorsi,6540.0,0.066665308,3.02487173,0.399280089,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-11,Rawalpindi-Xi,Punjab,Provincial,178065.0,98508.0,0.553213714,1431.0,0.014526739,97077.0,1163.0,0.011980181,44430.0,0.457677926,Pakistan Tehreek-e-Insaf,Raja Rashid Hafeez,43267.0,0.445697745,Pakistan Muslim League (Nawaz),Zia Ullah Shah,4455.0,0.045891406,Pakistan Peoples Party Parliamentarians,Malik Khalid Nawaz,4925.0,0.050732923,2.434619181,0.102965308,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-110,Gujrat-Iii,Punjab,Provincial,194905.0,108491.0,0.556635284,2918.0,0.02689624,105573.0,23498.0,0.222575848,51361.0,0.486497495,Pakistan Muslim League (Qaid-e-Azam),Moonis Elahi,27863.0,0.263921647,Pakistan Muslim League (Nawaz),Raza Ali Warraich,16322.0,0.154603923,Pakistan Tehreek-e-Insaf,Iftikhar Samma,10027.0,0.094976935,3.000363242,0.585794782,Other Parties,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-111,Gujrat-Iv,Punjab,Provincial,199155.0,95797.0,0.481017298,1558.0,0.016263557,94239.0,4300.0,0.045628668,35515.0,0.37686096,Pakistan Muslim League (Nawaz),Haji Imran Zafar,31215.0,0.331232292,Pakistan Tehreek-e-Insaf,Saleem Sarwar Jaura,19841.0,0.210539161,Pakistan Muslim League (Qaid-e-Azam),Mian Imran Masood,7668.0,0.081367587,3.351941521,0.635623899,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-112,Gujrat-V,Punjab,Provincial,203718.0,109434.0,0.537183754,4126.0,0.03770309,105308.0,21029.0,0.199690432,39428.0,0.374406503,Pakistan Muslim League (Nawaz),Ch Muhammad Ashraf,18399.0,0.174716071,Pakistan Peoples Party Parliamentarians,Tanveer Ashraf Kaira,17579.0,0.166929388,Jamaat-e-Islami,Dr Syed Ihsan Ullah Shah,29902.0,0.283948038,4.543567096,0.95543236,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-113,Gujrat-Vi,Punjab,Provincial,209847.0,111681.0,0.532202033,3899.0,0.034911937,107782.0,16669.0,0.154654766,51586.0,0.47861424,Pakistan Muslim League (Nawaz),Mian Tariq Mehmood,34917.0,0.323959474,Pakistan Muslim League (Qaid-e-Azam),Ijaz Ahmed,16018.0,0.148614797,Pakistan Tehreek-e-Insaf,Ch Sharafat Hussain Advocate,5261.0,0.04881149,2.799277242,0.458745024,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254.0,117192.0,0.534503361,2579.0,0.022006622,114613.0,7633.0,0.06659803,40428.0,0.352734856,Pakistan Muslim League (Nawaz),Malik Muhammad Hanif Awan,32795.0,0.286136826,Pakistan Tehreek-e-Insaf,Raja Muhammad Naeem Nawaz,28399.0,0.247781665,Pakistan Muslim League (Qaid-e-Azam),Chaudhary Muhammad Arshad,12991.0,0.113346654,3.68015121,0.865955176,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368.0,94990.0,0.523741785,1971.0,0.020749553,93019.0,18240.0,0.196088971,42562.0,0.457562433,Pakistan Muslim League (Nawaz),Ch Shabir Ahmed,24322.0,0.261473462,Pakistan Muslim League (Qaid-e-Azam),Naeem Raza Kotla,20893.0,0.224610026,Pakistan Tehreek-e-Insaf,Nasir Ahmed Chappar Advocate,5242.0,0.056354078,3.026559628,0.859016528,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687.0,96538.0,0.543303674,2660.0,0.027553917,93878.0,33176.0,0.353394832,52826.0,0.562709048,Pakistan Muslim League (Nawaz),Hameeda Mian,19650.0,0.209314216,Independents,Dewan Mushtaq Ahmad,12412.0,0.13221415,Pakistan Peoples Party Parliamentarians,Tariq Mehmood,8990.0,0.095762585,2.600104411,0.631653944,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389.0,109652.0,0.607864116,2886.0,0.026319629,106766.0,7183.0,0.067277972,30537.0,0.286018021,Pakistan Muslim League (Nawaz),Syed Tariq Yaqoob,23354.0,0.218740048,Pakistan Muslim League (Qaid-e-Azam),Baasima Chaudhry,20533.0,0.192317779,Pakistan Tehreek-e-Insaf,Shakeel Gulzar,32342.0,0.302924152,4.901365421,0.879206988,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724.0,76061.0,0.573076459,2051.0,0.026965199,74010.0,23005.0,0.310836373,39353.0,0.531725443,Pakistan Muslim League (Qaid-e-Azam),Monas Elahi,16348.0,0.220889069,Pakistan Muslim League (Nawaz),Sakindar Hayat Gondal,12703.0,0.171638968,Pakistan Tehreek-e-Insaf,Liaquat Ali Ranjha,5606.0,0.075746521,2.753959934,0.777036946,Other Parties,Delimitation 2002-2013
2013-08-22,By-Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724.0,51691.0,0.389462343,1142.0,0.022092821,50549.0,13147.0,0.260084275,31572.0,0.624582089,Pakistan Muslim League (Nawaz),Chaudhry Akhtar Abbas Bosal,18425.0,0.364497814,Pakistan Tehreek-e-Insaf,Liaqat Ali Ranjha,170.0,0.003363073,Independents,Mohsin Raza,382.0,0.007557024,1.912115669,0.009226594,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684.0,91370.0,0.565114668,2240.0,0.024515705,89130.0,5808.0,0.065163245,28441.0,0.319095703,Pakistan Muslim League (Nawaz),Shafqat Mahmood M,22633.0,0.253932458,Independents,Ghulam Hussain Bosal,19734.0,0.221406934,Pakistan Peoples Party Parliamentarians,Hajji Muhammad Afzal Chan,18322.0,0.205564905,4.478194927,0.871912694,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956.0,81421.0,0.5578462,1058.0,0.012994191,80363.0,1802.0,0.022423254,35836.0,0.445926608,Pakistan Tehreek-e-Insaf,Ijaz Khan,34034.0,0.423503354,Pakistan Muslim League (Nawaz),Sardar Muhammad Naseem Khan,7355.0,0.091522218,Pakistan Peoples Party Parliamentarians,Babar Sultan Jadoon,3138.0,0.039047821,2.580685485,0.216107422,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670.0,87729.0,0.539306572,2875.0,0.032771375,84854.0,6445.0,0.075953992,19529.0,0.230148255,Pakistan Muslim League (Nawaz),Sayed Muhammad Mahfooz Mashedi,13084.0,0.154194263,Independents,Arshad Mahmood,12007.0,0.141501874,Pakistan Muslim League (Qaid-e-Azam),Muhammad Arif Gondal Chhimmoana,40234.0,0.474155608,7.498933486,0.917685723,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-121,Sialkot-I,Punjab,Provincial,207346.0,119395.0,0.57582495,2915.0,0.024414758,116480.0,40732.0,0.349690934,65642.0,0.56354739,Pakistan Muslim League (Nawaz),Rana Muhmamad Iqbal Harnah,24910.0,0.213856456,Pakistan Peoples Party Parliamentarians,Mian Abid Javed,19922.0,0.171033654,Pakistan Tehreek-e-Insaf,Muhammad Asif Raza,6006.0,0.0515625,2.544477612,0.799759133,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-122,Sialkot-Ii,Punjab,Provincial,163182.0,86599.0,0.530689659,1464.0,0.016905507,85135.0,4884.0,0.05736771,43167.0,0.507041757,Pakistan Muslim League (Nawaz),Chodhary Muhammad Akram,38283.0,0.449674047,Pakistan Tehreek-e-Insaf,Mir Umer Farooq Meyer,2549.0,0.029940682,Pakistan Peoples Party Parliamentarians,Aftab Khan,1136.0,0.013343513,2.172808226,0.066583079,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-123,Sialkot-Iii,Punjab,Provincial,168181.0,87079.0,0.517769546,1654.0,0.018994247,85425.0,17389.0,0.203558677,49455.0,0.578928885,Pakistan Muslim League (Nawaz),Khawaja Muhammad Asif,32066.0,0.375370208,Pakistan Tehreek-e-Insaf,Mian Shakeel Ahmad,2173.0,0.025437518,Pakistan Muslim League (Qaid-e-Azam),Hafiz Muhammad Raza,1731.0,0.020263389,2.096699266,0.067766482,141,Delimitation 2002-2013
2013-08-22,By-Election,Contested,PP-123,Sialkot-Iii,Punjab,Provincial,168246.0,30842.0,0.183314908,1008.0,0.032682705,29834.0,14909.0,0.49973185,21963.0,0.736173493,Pakistan Muslim League (Nawaz),Khawaja Muhammad Mansha Ullah Butt,7054.0,0.236441644,Pakistan Tehreek-e-Insaf,Muhammad Dawood Pervez,731.0,0.024502246,Pakistan Peoples Party Parliamentarians,Haji Mushataq Ahmad Mughal,86.0,0.002882617,1.670953833,0.103629147,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-124,Sialkot-Iv,Punjab,Provincial,179902.0,98617.0,0.548170671,2209.0,0.022399789,96408.0,32217.0,0.334173513,55565.0,0.576352585,Pakistan Muslim League (Nawaz),Rana Abdul Sattar Khan,23348.0,0.242179072,Pakistan Tehreek-e-Insaf,Barrister Malik Jamshed Ghias,7600.0,0.078831632,Pakistan Peoples Party Parliamentarians,Malik Tahir Akhtar Awan,9895.0,0.102636711,2.484361512,0.32550968,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-125,Sialkot-V,Punjab,Provincial,162636.0,96620.0,0.59408741,2562.0,0.026516249,94058.0,39676.0,0.421824831,59706.0,0.634778541,Pakistan Muslim League (Nawaz),Ch Tariq Subhani,20030.0,0.212953709,Pakistan Peoples Party Parliamentarians,Tahir Mehmood Hundali,10037.0,0.106710753,Pakistan Tehreek-e-Insaf,Ch Shahnawaz,4285.0,0.045556997,2.174109278,0.501098352,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-126,Sialkot-Vi,Punjab,Provincial,150792.0,85475.0,0.566840416,2832.0,0.033132495,82643.0,39075.0,0.472816814,50455.0,0.610517527,Pakistan Muslim League (Nawaz),Liaqat Ali,11380.0,0.137700713,Pakistan Peoples Party Parliamentarians,Tanveeer Ul Islam,9740.0,0.117856322,Pakistan Tehreek-e-Insaf,Amir Khalid,11068.0,0.133925438,2.445023329,0.855887522,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-127,Sialkot-Vii,Punjab,Provincial,175187.0,98174.0,0.560395463,2904.0,0.029580133,95270.0,30163.0,0.316605437,51125.0,0.536632728,Pakistan Muslim League (Nawaz),Munawar Ahmed Gill,20962.0,0.220027291,Pakistan Tehreek-e-Insaf,Ch Amjad Ali Bajwa,8439.0,0.088579826,Independents,Ch Muhammad Iqbal Khokhar,14744.0,0.154760155,2.876382849,0.402585631,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-128,Sialkot-Viii,Punjab,Provincial,130148.0,75154.0,0.577450287,2674.0,0.035580275,72480.0,15400.0,0.212472406,36529.0,0.503987307,Pakistan Muslim League (Nawaz),Rana Muhammad Afzal,21129.0,0.291514901,Pakistan Muslim League (Qaid-e-Azam),Bao Muhammad Rizwan,8503.0,0.117315121,Independents,Syed Wajid Ali Gillani,6319.0,0.087182671,2.809757896,0.402432675,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-129,Sialkot-Ix,Punjab,Provincial,161362.0,90975.0,0.56379445,1548.0,0.017015664,89427.0,49451.0,0.552976171,63257.0,0.707359075,Pakistan Muslim League (Nawaz),Ch Mohsin Ashraf,13806.0,0.154382904,Pakistan Tehreek-e-Insaf,Fiaz Iqbal Cheema,5541.0,0.061961153,Pakistan Muslim League (Qaid-e-Azam),Asad Hafeez Goraya,6823.0,0.076296868,1.883819373,0.40134724,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-13,Rawalpindi-Xiii,Punjab,Provincial,140497.0,77507.0,0.551663025,682.0,0.008799205,76825.0,3249.0,0.042290921,33595.0,0.437292548,Pakistan Tehreek-e-Insaf,Muhammad Arif Abbasi,30346.0,0.395001627,Pakistan Muslim League (Nawaz),Malik Ghulam Raza,5913.0,0.076967133,Pakistan Peoples Party Parliamentarians,Raja Shahid Mehmood Papu,6971.0,0.090738692,2.811069764,0.194852699,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-130,Sialkot-X,Punjab,Provincial,175239.0,98970.0,0.564771541,2590.0,0.026169546,96380.0,32259.0,0.334706371,56740.0,0.588711351,Pakistan Muslim League (Nawaz),Muhammad Asif Bajwa Advocate,24481.0,0.25400498,Pakistan Tehreek-e-Insaf,Nasir Mehmood Cheema,6031.0,0.062575223,Pakistan Muslim League (Qaid-e-Azam),Chaudhary Zia Ullah Khara,9128.0,0.094708446,2.397352163,0.246354316,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-131,Sialkot-Xi,Punjab,Provincial,167372.0,98967.0,0.59129962,4090.0,0.041326907,94877.0,8321.0,0.087703026,39820.0,0.419701297,Pakistan Muslim League (Nawaz),Ch Arshad Javaid Warraich,31499.0,0.331998271,Pakistan Muslim League (Qaid-e-Azam),Ch Muhammad Azeem Noori Ghumman,10130.0,0.106769818,Independents,Amjad Cheema,13428.0,0.141530613,3.283456678,0.321597511,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-132,Narowal-I,Punjab,Provincial,152140.0,91364.0,0.600525831,4121.0,0.045105293,87243.0,15864.0,0.181836938,45505.0,0.521589125,Pakistan Muslim League (Nawaz),Awais Qasim,29641.0,0.339752186,Independents,Syed Saeed Ul Hassan Shah,5221.0,0.059844343,Pakistan Tehreek-e-Insaf,Muhammad Akram,6876.0,0.078814346,2.543584557,0.176141156,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-133,Narowal-Ii,Punjab,Provincial,157190.0,87023.0,0.553616642,3548.0,0.040770831,83475.0,25944.0,0.310799641,45473.0,0.544749925,Pakistan Muslim League (Nawaz),Abu Hafs Muhammad Ghiyas-Ud-Din,19529.0,0.233950285,Independents,Naimat Ali Javed,8723.0,0.104498353,Independents,Safreen Akhtar,9750.0,0.116801438,2.690201354,0.446669056,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-134,Narowal-Iii,Punjab,Provincial,148712.0,82805.0,0.556814514,3164.0,0.038210253,79641.0,22168.0,0.278349092,33984.0,0.426714883,Pakistan Muslim League (Nawaz),Manan Khan,11816.0,0.148365791,Independents,Muhammad Arif Khan,8787.0,0.110332618,Pakistan Muslim League (Qaid-e-Azam),Karnal R Muhammad Abbas Choudhry,25054.0,0.314586708,4.273560311,0.743652674,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-135,Narowal-Iv,Punjab,Provincial,174838.0,99945.0,0.571643464,2020.0,0.020211116,97925.0,29739.0,0.303691601,59999.0,0.6127036,Pakistan Muslim League (Nawaz),Khawaja Muhammad Waseem,30260.0,0.309011999,Pakistan Tehreek-e-Insaf,Haji Muhammad Irfan Butt,3914.0,0.039969364,Pakistan Peoples Party Parliamentarians,Zain-Ul- Hussnain Rizwi,3752.0,0.038315037,2.11517377,0.129345671,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-136,Narowal-V,Punjab,Provincial,159173.0,95536.0,0.600202296,3763.0,0.039388293,91773.0,16052.0,0.174909832,47475.0,0.517309012,Pakistan Muslim League (Nawaz),Shujah Ahmad Khan,31423.0,0.342399181,Independents,Muhammad Wakeel Khan Manj,6369.0,0.069399497,Pakistan Tehreek-e-Insaf,Muhammad Nadeem Nisar Chaudhary,6506.0,0.07089231,2.553443258,0.202685931,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-137,Lahore-I,Punjab,Provincial,172144.0,87329.0,0.507302026,2061.0,0.023600408,85268.0,30315.0,0.355526106,50936.0,0.597363607,Pakistan Muslim League (Nawaz),Khawaja Imran Nazeer,20621.0,0.241837501,Pakistan Tehreek-e-Insaf,Muhammd Yasir,4432.0,0.051977295,Jamaat-e-Islami,Ali Imran,9279.0,0.108821598,2.380061238,0.214926531,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-138,Lahore-Ii,Punjab,Provincial,162112.0,81391.0,0.502066473,1373.0,0.016869187,80018.0,29245.0,0.365480267,47051.0,0.588005199,Pakistan Muslim League (Nawaz),Ghazali Saleem Butt,17806.0,0.222524932,Pakistan Tehreek-e-Insaf,Mian Mehmood Ahmad,6983.0,0.087267865,Pakistan Peoples Party Parliamentarians,Faraz Hashmi,8178.0,0.102202005,2.474979054,0.392171178,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-139,Lahore-Iii,Punjab,Provincial,162347.0,82596.0,0.508762096,1051.0,0.012724587,81545.0,18868.0,0.231381446,44670.0,0.547795696,Pakistan Muslim League (Nawaz),Bilal Yasin,25802.0,0.31641425,Pakistan Tehreek-e-Insaf,Mazher Iqbal Bhalli Butt,3485.0,0.042737139,Independents,Ayaz Ahmad Bobi,7588.0,0.093052916,2.472693114,0.135067049,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-14,Rawalpindi-Xiv,Punjab,Provincial,147837.0,84365.0,0.570662283,862.0,0.010217507,83503.0,4168.0,0.049914374,36852.0,0.441325461,Pakistan Muslim League (Nawaz),Raja Abdul Hanif,32684.0,0.391411087,Pakistan Tehreek-e-Insaf,Chaudhry Muhammad Asghar Advocate,6943.0,0.083146713,Pakistan Peoples Party Parliamentarians,Raja Kamran Hussain,7024.0,0.084116738,2.792743835,0.212428099,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-140,Lahore-Iv,Punjab,Provincial,133479.0,70658.0,0.529356678,695.0,0.009836112,69963.0,9372.0,0.13395652,37615.0,0.537641325,Pakistan Muslim League (Nawaz),Majid Zahoor,28243.0,0.403684805,Pakistan Tehreek-e-Insaf,Muhammad Zubair Khan Niazi,1184.0,0.016923231,Pakistan Peoples Party Parliamentarians,Afshan,2921.0,0.04175064,2.208915521,0.041921892,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-141,Lahore-V,Punjab,Provincial,169792.0,86896.0,0.511779118,937.0,0.010783005,85959.0,35669.0,0.414953641,58857.0,0.684710153,Pakistan Muslim League (Nawaz),Mian Mujataba Shuja Ur Rehman,23188.0,0.269756512,Pakistan Tehreek-e-Insaf,Chouhadry Muhammad Nawaz Net,2218.0,0.025802999,Pakistan Peoples Party Parliamentarians,Haji Mian Shahid Abbas Advocate,1696.0,0.019730337,1.84379554,0.095652924,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-142,Lahore-Vi,Punjab,Provincial,135778.0,69012.0,0.508270854,1107.0,0.016040689,67905.0,23825.0,0.350857816,44130.0,0.649878507,Pakistan Muslim League (Nawaz),Muhammad Hamza Shehbaz Sharif,20305.0,0.299020691,Pakistan Tehreek-e-Insaf,Waqar Ahmad,2886.0,0.042500552,Pakistan Peoples Party Parliamentarians,Arif Naseem Kashmiri,584.0,0.00860025,1.94713376,0.14213248,141,Delimitation 2002-2013
2013-08-22,By-Election,Contested,PP-142,Lahore-Vi,Punjab,Provincial,136080.0,23412.0,0.172045855,259.0,0.011062703,23153.0,12639.0,0.545890381,17369.0,0.750183562,Pakistan Muslim League (Nawaz),Khawaja Salman Rafiq,4730.0,0.20429318,Pakistan Tehreek-e-Insaf,Waqar Ahmad,1010.0,0.043622857,Pakistan Peoples Party Parliamentarians,Muhammad Idrees,44.0,0.001900402,1.649032946,0.213530655,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-143,Lahore-Vii,Punjab,Provincial,168723.0,82179.0,0.487064597,1077.0,0.013105538,81102.0,41495.0,0.511639664,57919.0,0.714150083,Pakistan Muslim League (Nawaz),Choudhry Shahbaz Ahmad,16424.0,0.202510419,Pakistan Tehreek-e-Insaf,Mohammad Arshad Khan,1990.0,0.024537003,Jamaat-e-Islami,Choudhry Muhammad Shoukat,4769.0,0.058802496,1.811034384,0.12116415,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-144,Lahore-Viii,Punjab,Provincial,179150.0,93093.0,0.519637176,948.0,0.010183365,92145.0,41286.0,0.448054696,64113.0,0.695783819,Pakistan Muslim League (Nawaz),Rao Akhtar,22827.0,0.247729123,Pakistan Tehreek-e-Insaf,Mian Hamid Miraj,3918.0,0.042519941,Pakistan Peoples Party Parliamentarians,Syed Zahid Ali Shah,1287.0,0.013967117,1.827063041,0.171638849,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-145,Lahore-Ix,Punjab,Provincial,164342.0,85697.0,0.521455258,1145.0,0.013361028,84552.0,41576.0,0.491721071,59521.0,0.703957328,Pakistan Muslim League (Nawaz),Muhammad Waheed Gul,17945.0,0.212236257,Pakistan Tehreek-e-Insaf,Tariq Hameed,4347.0,0.051412149,Pakistan Peoples Party Parliamentarians,Haji Imdad Hussain,2739.0,0.032394266,1.840288685,0.242240178,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-146,Lahore-X,Punjab,Provincial,158220.0,86097.0,0.54416003,1077.0,0.012509147,85020.0,32009.0,0.376487885,55850.0,0.656904258,Pakistan Muslim League (Nawaz),Malik Muhammad Waheed,23841.0,0.280416373,Pakistan Tehreek-e-Insaf,Jamshaid Iqbal,2367.0,0.027840508,Pakistan Peoples Party Parliamentarians,Zahid Zulfiqar Khan,2962.0,0.034838861,1.956469131,0.099282748,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-147,Lahore-Xi,Punjab,Provincial,131002.0,74297.0,0.567144013,966.0,0.013001871,73331.0,6607.0,0.090098321,36781.0,0.50157505,Pakistan Muslim League (Nawaz),Mohsin Latif,30174.0,0.411476729,Pakistan Tehreek-e-Insaf,Muhammad Shoaib Siddiqui,1890.0,0.025773547,Jamaat-e-Islami,Ameer Ul Azim,4486.0,0.061174674,2.365670084,0.062636707,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-148,Lahore-Xii,Punjab,Provincial,195026.0,109802.0,0.563012111,1265.0,0.011520737,108537.0,5109.0,0.047071506,54893.0,0.505753798,Pakistan Tehreek-e-Insaf,Mian Muhammad Aslam Iqbal,49784.0,0.458682293,Pakistan Muslim League (Nawaz),Akhtar Rasool Chaudary,1038.0,0.009563559,Pakistan Peoples Party Parliamentarians,Muhammad Naeem Zafar,2822.0,0.02600035,2.144017826,0.020850072,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-149,Lahore-Xiii,Punjab,Provincial,194015.0,101420.0,0.522743087,2078.0,0.020489055,99342.0,17020.0,0.171327334,47933.0,0.482504882,Pakistan Muslim League (Nawaz),Rana Mashhood Ahmad Khan,30913.0,0.311177548,Pakistan Tehreek-e-Insaf,Mian Muhammad Akram Usman,10323.0,0.103913752,Independents,Muhammad Shuaib Khan Niazi,10173.0,0.102403817,2.91627121,0.333937179,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-15,Attock-I,Punjab,Provincial,198413.0,112997.0,0.569504014,3575.0,0.031638008,109422.0,4382.0,0.040046791,28437.0,0.259883753,Pakistan Tehreek-e-Insaf,Ejaz Hussain Bukhari,24055.0,0.219836961,Pakistan Muslim League (Nawaz),Muhammad Suleman Sarwar,18930.0,0.172999945,Independents,Sajid Mehmood,38000.0,0.347279341,5.594779291,0.786946581,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-150,Lahore-Xiv,Punjab,Provincial,194426.0,99690.0,0.512740066,1577.0,0.015819039,98113.0,23013.0,0.234556073,57232.0,0.583327388,Pakistan Muslim League (Nawaz),Mehar Ishtiaq Ahmad,34219.0,0.348771315,Pakistan Tehreek-e-Insaf,Mehar Wajid Azeem,3805.0,0.038781813,Pakistan Peoples Party Parliamentarians,Asif Mehmood Nagra,2857.0,0.029119485,2.157154422,0.111195535,141,Delimitation 2002-2013
2013-08-22,By-Election,Contested,PP-150,Lahore-Xiv,Punjab,Provincial,194675.0,37973.0,0.195058431,375.0,0.009875438,37598.0,376.0,0.010000532,18870.0,0.501888398,Pakistan Muslim League (Nawaz),Mian Marghoob Ahmad,18494.0,0.491887866,Pakistan Tehreek-e-Insaf,Mehr Wajid Azim,118.0,0.003138465,Pakistan Peoples Party Parliamentarians,Asif Mehmood Nagra,116.0,0.00308527,2.024874727,0.006380448,141,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-151,Lahore-Xv,Punjab,Provincial,218510.0,119465.0,0.54672555,929.0,0.007776336,118536.0,3809.0,0.032133698,58183.0,0.490846663,Pakistan Tehreek-e-Insaf,Mian Mehmood Ur Rasheed,54374.0,0.458712965,Pakistan Muslim League (Nawaz),Syed Tauseef Hussain Shah,1890.0,0.015944523,Jamaat-e-Islami,Ch Mehmood Ul Ahad,4089.0,0.034495849,2.212886021,0.03475926,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-152,Lahore-Xvi,Punjab,Provincial,140832.0,77377.0,0.549427687,796.0,0.010287295,76581.0,2310.0,0.03016414,36977.0,0.482848226,Pakistan Tehreek-e-Insaf,Dr Murad Raas,34667.0,0.452684086,Pakistan Muslim League (Nawaz),Khwaja Salman Rafique,1739.0,0.022707982,Pakistan Peoples Party Parliamentarians,Javed Akhtar Ch,3198.0,0.041759705,2.278224681,0.050162979,166,Delimitation 2002-2013
2013-05-11,General Election,Contested,PP-153,Lahore-Xvii,Punjab,Provincial,187492.0,87958.0,0.46912935,1376.0,0.01564383,86582.0,31559.0,0.364498395,51590.0,0.595851332,Pakistan Muslim League (Nawaz),Ramzan Siddique Bhatti,20031.0,0.231352937,Pakistan Tehreek-e-Insaf,Shabbir Syal,5674.0,0.065533252,Independents,Mian Abdul Razzaq,9287.0,0.107262479,2.396505793,0.283260946,141,Delimitation 2002-2013
