election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2008-02-18,General Election,Contested,NA-241,Karachi 3,Sindh,National,268582.0,147344.0,0.548599683,1609.0,0.010920024,145735.0,57381.0,0.393735204,93617.0,0.642378289,Muttahida Qaumi Movement,S. A. Iqbal Qadiri,36236.0,0.248643085,Awami National Party,Zarbali Syed,11544.0,0.079212269,Pakistan Peoples Party Parliamentarians,Dr. Muhammad Shakir Alam,4338.0,0.029766357,2.077559766,0.31857821,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-242,Karachi 4,Sindh,National,296822.0,178842.0,0.602522724,1812.0,0.010131848,177030.0,120598.0,0.68122917,147892.0,0.835406428,Muttahida Qaumi Movement,Dr. Abdul Qadir Khanzada,27294.0,0.154177258,Pakistan Peoples Party Parliamentarians,Muhammad Afaque Khan,1067.0,0.006027227,Independents,Shafi Ahmed,777.0,0.004389087,1.385583615,0.039092841,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-243,Karachi 5,Sindh,National,333290.0,193864.0,0.581667617,1731.0,0.00892894,192133.0,145617.0,0.757896874,167764.0,0.873165984,Muttahida Qaumi Movement,Abdul Waseem,22147.0,0.11526911,Pakistan Peoples Party Parliamentarians,Zafar Ahmed Siddiqui,1862.0,0.009691203,Pakistan Muslim League (Nawaz),Farah Awan,360.0,0.001873702,1.288990438,0.084074592,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-244,Karachi 6,Sindh,National,290891.0,187073.0,0.64310343,1492.0,0.007975496,185581.0,164773.0,0.887876453,174044.0,0.937833076,Muttahida Qaumi Movement,Shaikh Salahuddin,9271.0,0.049956623,Pakistan Peoples Party Parliamentarians,Ghulam Qadir,1518.0,0.008179717,Jamiat Ulema-e Islam (Fazl),Mir Wali,748.0,0.004030585,1.133653456,0.163736382,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-245,Karachi 7,Sindh,National,344004.0,169169.0,0.491764631,841.0,0.00497136,168328.0,133765.0,0.794668742,149157.0,0.886109263,Muttahida Qaumi Movement,Farhat Muhammad Khan,15392.0,0.091440521,Pakistan Peoples Party Parliamentarians,Qazi Muhammad Bashir,3275.0,0.019456062,Pakistan Muslim League (Nawaz),Muhammad Aslam Khan Khattak,504.0,0.002994154,1.259550248,0.212772869,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-246,Karachi 8,Sindh,National,310045.0,195559.0,0.630743924,1281.0,0.006550453,194278.0,180192.0,0.927495651,186933.0,0.962193352,Muttahida Qaumi Movement,Sufyan Yousuf,6741.0,0.034697701,Pakistan Peoples Party Parliamentarians,Sohail Ansari,604.0,0.003108947,Independents,Saifullah Advocate,0.0,0.0,1.078714158,0.089600949,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-247,Karachi 9,Sindh,National,303455.0,184035.0,0.606465539,1321.0,0.007177982,182714.0,154044.0,0.843088105,168007.0,0.919508084,Muttahida Qaumi Movement,Dr. Nadeem Ehsan,13963.0,0.076419979,Pakistan Peoples Party Parliamentarians,Saathi Ishaque,484.0,0.002648949,Jamiat Ulema-e Islam (Fazl),Muhammad Ilyas Siddique,260.0,0.001422989,1.174614149,0.034663038,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-248,Karachi 10,Sindh,National,351345.0,106414.0,0.30287609,1849.0,0.017375533,104565.0,74566.0,0.71310668,84217.0,0.805403338,Pakistan Peoples Party Parliamentarians,Nabeel Ahmed Gabol,9651.0,0.092296658,Independents,Shaikh Maqsood Ahmed,6326.0,0.060498255,Muttahida Qaumi Movement,Wasiullah Lakhoo,4371.0,0.04180175,1.510018189,0.655476116,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-249,Karachi 11,Sindh,National,388099.0,182457.0,0.470130044,1709.0,0.00936659,180748.0,30522.0,0.168864939,103846.0,0.574534711,Muttahida Qaumi Movement,Dr. Muhammad Farooq Sattar,73324.0,0.405669772,Pakistan Peoples Party Parliamentarians,Abdul Habib Memon,3352.0,0.018545157,Jamiat Ulema-e Islam (Fazl),Shabbir Abu Talib,226.0,0.00125036,2.02019024,0.045714909,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-25,D.i. Khan Cum Tank,Khyber Paktunkhwa (NWFP),National,320178.0,137443.0,0.429270593,4613.0,0.033563004,132830.0,1842.0,0.013867349,44673.0,0.336317097,Jamiat Ulema-e Islam (Fazl),Atta Ur Rehman,42831.0,0.322449748,Pakistan Muslim League (Qaid-e-Azam),Habibullah Khan Kundi,39450.0,0.296996161,Pakistan Peoples Party Parliamentarians,Dawar Khan Kundi,5876.0,0.044236995,3.271795119,0.921061848,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-250,Karachi 12,Sindh,National,344657.0,104176.0,0.302259928,2445.0,0.023469897,101731.0,7633.0,0.07503121,52045.0,0.511594303,Muttahida Qaumi Movement,Khush Bakhat Shujaat,44412.0,0.436563093,Pakistan Peoples Party Parliamentarians,Dr. Mirza Ikhtiar Baig,3480.0,0.034207862,Pakistan Muslim League (Nawaz),Saleem Zia,1794.0,0.017634743,2.204289772,0.078357201,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-251,Karachi 13,Sindh,National,337193.0,133697.0,0.396499927,2673.0,0.019992969,131024.0,61233.0,0.467341861,83537.0,0.637570216,Muttahida Qaumi Movement,Waseem Akhter,22304.0,0.170228355,Pakistan Muslim League (Nawaz),Mushahiduallh Khan,17823.0,0.136028514,Pakistan Peoples Party Parliamentarians,Choudhri Umar Hayat Sandhu,7360.0,0.056172915,2.190253979,0.799094333,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-252,Karachi 14,Sindh,National,277553.0,117550.0,0.423522715,2263.0,0.019251382,115287.0,61943.0,0.537293884,87280.0,0.757067145,Muttahida Qaumi Movement,Abdul Rasheed Godil,25337.0,0.219773262,Pakistan Peoples Party Parliamentarians,Syed Asghar Hussain,2237.0,0.019403749,Jamiat Ulema-e Islam (Fazl),Hidayat-Ur-Rehman,433.0,0.003755844,1.608148547,0.088289853,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-253,Karachi 15,Sindh,National,398527.0,155587.0,0.390405167,2744.0,0.017636435,152843.0,49872.0,0.326295611,96973.0,0.634461506,Muttahida Qaumi Movement,Syed Haider Abbas Rizvi,47101.0,0.308165896,Pakistan Peoples Party Parliamentarians,Syed Faisal Raza Abidi,4160.0,0.027217472,Pakistan Muslim League (Nawaz),Saboohuddin Malik,4609.0,0.030155127,2.005534362,0.088320842,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-254,Karachi 16,Sindh,National,309295.0,155050.0,0.501301347,1548.0,0.009983876,153502.0,118346.0,0.770973668,132648.0,0.864145093,Muttahida Qaumi Movement,Dr. Muhammad Ayoub Shaikh,14302.0,0.093171424,Pakistan Peoples Party Parliamentarians,Syed Sohail Abrar,4965.0,0.032344855,Pakistan Muslim League (Nawaz),Malik Akhtar Hussain Awan,1587.0,0.010338628,1.321855193,0.347154244,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-255,Karachi 17,Sindh,National,331927.0,192089.0,0.578708571,1451.0,0.00755379,190638.0,126582.0,0.663991439,157971.0,0.828643817,Muttahida Qaumi Movement,Syed Asif Hassnain,31389.0,0.164652378,Pakistan Peoples Party Parliamentarians,Haji Nafees Ahmed Usmani,689.0,0.00361418,Independents,Attah Muhammad Ansari,589.0,0.003089625,1.40099387,0.021950365,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-256,Karachi 18,Sindh,National,371067.0,165194.0,0.445186449,1326.0,0.008026926,163868.0,99662.0,0.608184636,123491.0,0.753600459,Muttahida Qaumi Movement,Iqbal Muhammad Ali Khan,23829.0,0.145415822,Pakistan Peoples Party Parliamentarians,Mirza Maqbool Ahmed,15654.0,0.095528108,Pakistan Muslim League (Nawaz),Zain-Ul-Abideen Ansari,894.0,0.005455611,1.671694067,0.656930631,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-257,Karachi 19,Sindh,National,386376.0,185907.0,0.481155662,6.0,3.22742016169375e-05,185901.0,88414.0,0.475597226,134498.0,0.723492612,Muttahida Qaumi Movement,Sajid Ahmed,46084.0,0.247895385,Pakistan Peoples Party Parliamentarians,Riaz Hussain Lund Balouch,4294.0,0.023098316,Pakistan Muslim League (Nawaz),Faheem Advocate,1025.0,0.005513687,1.708109619,0.093177676,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-258,Karachi 20,Sindh,National,418663.0,171807.0,0.410370632,2572.0,0.014970286,169235.0,119679.0,0.707176411,134696.0,0.795911011,Pakistan Peoples Party Parliamentarians,Sher Muhammad Balcoh,15017.0,0.0887346,Muttahida Qaumi Movement,Nisar Ahmed Shar,11505.0,0.067982391,Independents,Abubakar Memon,8017.0,0.047371998,1.546841269,0.766131717,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-259,Quetta,Balochistan,National,365579.0,62692.0,0.171486874,1875.0,0.029908122,60817.0,13549.0,0.222783103,24936.0,0.410016936,Pakistan Peoples Party Parliamentarians,Syed Nasir Ali Shah,11387.0,0.187233833,Pakistan Muslim League (Qaid-e-Azam),Anwar Ul Haq,6661.0,0.109525297,Independents,Hafiz Fazal Muhammad,17833.0,0.293223934,4.275857783,0.584965311,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-26,Bannu,Khyber Paktunkhwa (NWFP),National,384896.0,167255.0,0.434545955,2792.0,0.016693073,164463.0,34938.0,0.21243684,91484.0,0.556258855,Jamiat Ulema-e Islam (Fazl),Maulana Fazal Ur Rehman,56546.0,0.343822015,Independents,Malik Nasir Khan,11588.0,0.070459617,Independents,Lt: Col (R) Alhaj Inamullah Wazir,4845.0,0.029459514,2.308843863,0.204930499,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-260,Quetta Cum Chagai,Balochistan,National,398782.0,104772.0,0.262730013,4175.0,0.039848433,100597.0,11330.0,0.112627613,40773.0,0.405310298,Pakistan Peoples Party Parliamentarians,Sardar Al-Haaj Muhammad Umar Goragaje,29443.0,0.292682684,Pakistan Muslim League (Qaid-e-Azam),Sardar Fateh Muhammad Muhammad Hassani,19450.0,0.193345726,Jamiat Ulema-e Islam (Fazl),Malik Sikandar Khan,10931.0,0.108661292,3.454632866,0.660598444,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-261,Pishin Cum Ziarat,Balochistan,National,297591.0,85011.0,0.285663881,3191.0,0.037536319,81820.0,7261.0,0.088743583,30611.0,0.374126131,Jamiat Ulema-e Islam (Fazl),Molvi Agha Muhammad,23350.0,0.285382547,Pakistan Muslim League (Qaid-e-Azam),Muhammad Sarwar Khan Kakar,10385.0,0.126924957,Independents,Syed Muhammad Fazal Agha.,17474.0,0.213566365,4.064720384,0.444753747,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-262,Killa Abdullah,Balochistan,National,392221.0,137379.0,0.350259165,1492.0,0.010860466,135887.0,1135.0,0.008352528,45590.0,0.335499349,Jamiat Ulema-e Islam (Fazl),Haji Rozuddin,44455.0,0.327146821,Awami National Party,Malik Muhammad Usman Achakzai,27548.0,0.202727266,Pakistan Peoples Party Parliamentarians,Nazar Muhammad Kakar,18294.0,0.134626565,3.686107887,0.619682825,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-263,Old Loralai,Balochistan,National,349596.0,142167.0,0.406660831,4405.0,0.030984687,137762.0,17833.0,0.129447888,52818.0,0.383400357,Pakistan Muslim League (Qaid-e-Azam),Sardar Muhammad Israr Tareen,34985.0,0.253952469,Pakistan Muslim League (Nawaz),Sardar Muhammad Yaqoob Khan Nasir,30233.0,0.219458196,Pakistan Peoples Party Parliamentarians,Sardar Mir Baz Muhammad Khan Khethran,19726.0,0.143188978,3.677774639,0.864170359,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-264,Old Zhob,Balochistan,National,222330.0,62072.0,0.279188594,3290.0,0.053002964,58782.0,7138.0,0.121431731,24204.0,0.411758702,Independents,Maulvi Asmatullah,17066.0,0.290326971,Jamiat Ulema-e Islam (Fazl),Maulana Malik Muhammad Khan Sherani,10951.0,0.186298527,Pakistan Muslim League (Qaid-e-Azam),Sheikh Jafar Khan Mandokhail,6561.0,0.111615801,3.413856146,0.641685222,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-265,Old Sibi,Balochistan,National,281867.0,101312.0,0.359431931,1720.0,0.016977258,99592.0,39304.0,0.394650173,56715.0,0.569473452,Pakistan Muslim League (Qaid-e-Azam),Mir Ahmadan Khan Bugti,17411.0,0.174823279,Independents,Mir Dostain Khan Domki,11484.0,0.115310467,Pakistan Peoples Party Parliamentarians,Mir Jan Muhammad Masuri,13982.0,0.140392803,2.649524588,0.659583022,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-266,Old Nasirabad,Balochistan,National,651356.0,151316.0,0.232309213,6314.0,0.041727246,145002.0,24908.0,0.171776941,76556.0,0.527965132,Pakistan Peoples Party Parliamentarians,Taj Muhammad Jamali,51648.0,0.356188191,Independents,Mir Zahoor Hussain Khan Khoso,6083.0,0.041951146,Pakistan Muslim League (Qaid-e-Azam),Abdul Rehman Khan Jamali,10715.0,0.073895532,2.449448795,0.117778036,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-267,Old Kachhi,Balochistan,National,242024.0,113569.0,0.469246852,2020.0,0.017786544,111549.0,12974.0,0.116307632,61249.0,0.549077087,Independents,Mir Hamayun Aziz Kurd,48275.0,0.432769456,Pakistan Muslim League (Qaid-e-Azam),Sardar Yar Muhammad Rind,1115.0,0.009995607,Pakistan Peoples Party Parliamentarians,Shabir Ahmed,910.0,0.00815785,2.045403373,0.023096841,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-268,Kalat,Balochistan,National,210875.0,65515.0,0.310681683,2682.0,0.04093719,62833.0,3509.0,0.05584645,19355.0,0.308038769,Pakistan Peoples Party Parliamentarians,Dr. Ayatullah Durrani,15846.0,0.252192319,National Party,Sardar Sanaullah Zehri,9546.0,0.151926535,Jamiat Ulema-e Islam (Fazl),Molana Abdul Ghafoor Hyderi.,18086.0,0.287842376,4.776909249,0.602423324,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-269,Khuzdar,Balochistan,National,186598.0,62873.0,0.33694359,4201.0,0.066817235,58672.0,1671.0,0.028480365,17609.0,0.300126125,Independents,Muhammad Usman,15938.0,0.271645759,Jamiat Ulema-e Islam (Fazl),Molvi Qamar-Ud-Din,11230.0,0.191403054,National Party,Mir Muhammad Ayoub Jattak,13895.0,0.236825061,4.609335114,0.704605346,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-27,Lakki Marwat,Khyber Paktunkhwa (NWFP),National,266658.0,127421.0,0.47784428,3874.0,0.030403152,123547.0,8988.0,0.072749642,61303.0,0.496191733,Pakistan Muslim League (Qaid-e-Azam),Hamayun Saifullah Khan,52315.0,0.423442091,Jamiat Ulema-e Islam (Fazl),Dr. Muhammad Khalid Raza Pir Zakori Sharif,5949.0,0.048151716,Independents,Khan Bahader Marwat,3980.0,0.032214461,2.335924165,0.113714996,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-270,Awaran-Cum-Lasbela,Balochistan,National,247737.0,97384.0,0.39309429,4986.0,0.051199376,92398.0,8554.0,0.092577761,50476.0,0.546288881,Pakistan Muslim League (Qaid-e-Azam),Jam Mir Muhammad Yousuf,41922.0,0.453711119,Pakistan Peoples Party Parliamentarians,Nasrullah Roonjha,,,,,,,1.983004379,,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-271,Kharan-Cum-Panjgur,Balochistan,National,201952.0,73870.0,0.365779987,2546.0,0.034465954,71324.0,681.0,0.009547978,22856.0,0.320453143,Pakistan Muslim League (Qaid-e-Azam),Ehsanullah Reki,22175.0,0.310905165,Independents,Lt. Gen.(R) Abdul Qadir,10166.0,0.142532668,Balochistan National Party (Awami),Mir Muhammad Shoaib Baloch,16127.0,0.226109024,4.131179716,0.458444194,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-272,Kech-Cum-Gwadar,Balochistan,National,316766.0,107930.0,0.340724699,3992.0,0.036986936,103938.0,28091.0,0.27026689,61655.0,0.593190171,Balochistan National Party (Awami),Yaqoob Bizenjo,33564.0,0.322923281,Independents,Zubeda Jalal,3514.0,0.033808617,Pakistan Peoples Party Parliamentarians,Dr. Muhammad Haider Baloch,5205.0,0.050077931,2.182418435,0.104695507,Other Parties,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-28,Buner,Khyber Paktunkhwa (NWFP),National,290460.0,78957.0,0.271834332,4165.0,0.052750231,74792.0,3345.0,0.044724035,21801.0,0.291488394,Awami National Party,Abdul Matin Khan,18456.0,0.24676436,Pakistan Peoples Party Parliamentarians,Barrister Gohar Ali Khan,17241.0,0.230519307,Qaumi Watan Party,Sher Akbar Khan,17294.0,0.231227939,4.302249184,0.93416775,18,Delimitation 2002-2013
2008-12-28,By-Election,Contested,NA-28,Buner,Khyber Paktunkhwa (NWFP),National,290460.0,74688.0,0.257136955,1805.0,0.024167202,72883.0,787.0,0.010798129,30903.0,0.424008342,Awami National Party,Istiqbal Khan,30116.0,0.413210214,Independents,Bakht Jehan Khan,5341.0,0.073281835,Pakistan Freedom Party,Fanoos Gujarr,6523.0,0.089499609,2.775675816,0.177347589,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-29,Swat 1,Khyber Paktunkhwa (NWFP),National,412055.0,74861.0,0.181677203,2066.0,0.027597815,72795.0,2607.0,0.035812899,19860.0,0.272820936,Awami National Party,Muzafer Ul Mulk,17253.0,0.237008036,Independents,Main Gul Adnan Aurangzeb,12774.0,0.175479085,Pakistan Peoples Party Parliamentarians,Salim Rehman,22908.0,0.314691943,5.122272737,0.740392975,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-3,Peshawar 3,Khyber Paktunkhwa (NWFP),National,257192.0,93461.0,0.363389997,2566.0,0.027455302,90895.0,837.0,0.009208427,27038.0,0.297464107,Pakistan Peoples Party Parliamentarians,Noor Alam Khan,26201.0,0.28825568,Awami National Party,Muhammad Hashim Babar,17383.0,0.191242643,Jamiat Ulema-e Islam (Fazl),Aziz Ud Din,20273.0,0.223037571,4.342216669,0.66344796,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-30,Swat 2,Khyber Paktunkhwa (NWFP),National,404540.0,72232.0,0.178553419,2918.0,0.040397608,69314.0,7726.0,0.111463774,24063.0,0.347159304,Pakistan Peoples Party Parliamentarians,Syed Allauddin,16337.0,0.23569553,Pakistan Muslim League (Qaid-e-Azam),Sujaat Ali Khan,7894.0,0.113887526,Independents,Sher Bahader,21020.0,0.303257639,4.787513553,0.48319765,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-31,Shangla,Khyber Paktunkhwa (NWFP),National,263581.0,70186.0,0.266278677,2867.0,0.040848602,67319.0,11188.0,0.166193794,26928.0,0.400005942,Pakistan Muslim League (Qaid-e-Azam),Amir Muqam,15740.0,0.233812148,Awami National Party,Sadeed Ur Rehman,12999.0,0.19309556,Pakistan Peoples Party Parliamentarians,Dr.afsar Ul Mulk Khan,11652.0,0.17308635,3.794459842,0.825857687,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-32,Chitral,Khyber Paktunkhwa (NWFP),National,197022.0,89576.0,0.454649735,3208.0,0.035813164,86368.0,2158.0,0.024986106,33278.0,0.385304742,Pakistan Muslim League (Qaid-e-Azam),Shahzada Muhyuddin,31120.0,0.360318637,Independents,Sardar Muhammad Khan,18516.0,0.214384957,Pakistan Peoples Party Parliamentarians,Shahzada Ghulam Muhyuddin,3454.0,0.039991664,3.073751044,0.594987147,142,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-33,Upper Dir Cum Lower Din (Old Upper Dir),Khyber Paktunkhwa (NWFP),National,267936.0,71931.0,0.268463364,2020.0,0.028082468,69911.0,7684.0,0.109911173,27594.0,0.394701835,Pakistan Peoples Party Parliamentarians,Najum-Din Khan,19910.0,0.284790662,Independents,Sahibzada Sibghat Ullah,8124.0,0.116204889,Awami National Party,Naveed Anjum Khan,14283.0,0.204302613,3.758883702,0.408036163,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-34,Lower Dir,Khyber Paktunkhwa (NWFP),National,371903.0,90197.0,0.242528294,2746.0,0.030444472,87451.0,13588.0,0.15537844,38068.0,0.435306629,Pakistan Peoples Party Parliamentarians,Malak Azmat Khan,24480.0,0.279928188,Awami National Party,Muhammad Ayoub Khan,11449.0,0.130919029,Jamiat Ulema-e Islam (Fazl),Qazi Fazal Ullah,13454.0,0.153846154,3.372665245,0.467687908,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-35,Malakand P Area,Khyber Paktunkhwa (NWFP),National,233458.0,73124.0,0.313221222,2380.0,0.032547454,70744.0,19444.0,0.274850164,34472.0,0.487278073,Pakistan Peoples Party Parliamentarians,Lal Muhammad Khan,15028.0,0.212427909,Qaumi Watan Party,Nisar Muhammad,5555.0,0.07852256,Jamiat Ulema-e Islam (Fazl),Sahibzada Khalid Jan,15689.0,0.221771458,3.276744215,0.369643332,157,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-36,Tribal Area 1,Islamabad and FATA,National,126007.0,23263.0,0.184616728,390.0,0.01676482,22873.0,1041.0,0.045512176,5270.0,0.230402658,Independents,Bilal Rehman,4229.0,0.184890482,Independents,Shahbaz Khan Mohmand,3483.0,0.152275609,Independents,Maulana Ghulam Mohammad Sadiq,9891.0,0.432431251,7.222542458,0.82359896,45,Delimitation 2002-2013
2008-03-03,By-Election,Contested,NA-37,Tribal Area 2,Islamabad and FATA,National,141190.0,87296.0,0.618287414,206.0,0.002359787,87090.0,5494.0,0.063084166,26287.0,0.30183718,Independents,Sajid Hussain Turi,20793.0,0.238753014,Independents,Dr. Syed Riaz Hussain,20267.0,0.232713285,Independents,Syed Sajjad Hussain,19743.0,0.226696521,3.951006518,0.974703025,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-38,Tribal Area 3,Islamabad and FATA,National,87993.0,24919.0,0.283192981,19.0,0.00076247,24900.0,12255.0,0.492168675,16525.0,0.663654618,Independents,Munir Khan Orakzai,4270.0,0.171485944,Independents,Maulana Akhunzada Obaidullah Sharif,2990.0,0.120080321,Independents,Habib Malik Orakzai,1115.0,0.044779116,2.060409476,0.700234192,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-39,Tribal Area 4,Islamabad and FATA,National,123335.0,49507.0,0.401402684,381.0,0.007695881,49126.0,13597.0,0.276778081,21844.0,0.444652526,Independents,Jawad Hussain,8247.0,0.167874445,Independents,Dr. Gul Karim Khan,5618.0,0.114358995,Independents,Malik Atiq Ur Rehman Orakzai,13417.0,0.273114033,3.800625336,0.681217412,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-4,Peshawar 4,Khyber Paktunkhwa (NWFP),National,260335.0,82410.0,0.316553671,1604.0,0.019463657,80806.0,12896.0,0.159592109,31598.0,0.391035319,Awami National Party,Arbab Muhammad Zahir Khan,18702.0,0.23144321,Pakistan Peoples Party Parliamentarians,Muhammad Azam Afridi,18583.0,0.229970547,Pakistan Muslim League (Qaid-e-Azam),Ameer Maqam,11923.0,0.147550924,3.658096489,0.993637044,18,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-40,Tribal Area 5,Islamabad and FATA,National,126453.0,35229.0,0.278593628,591.0,0.016775952,34638.0,453.0,0.013078122,5894.0,0.17015994,Independents,Muhammad Kamran Khan,5441.0,0.157081818,Pakistan Citizen Movement,Abdul Qayyum,5201.0,0.150153011,Independents,Aurang Zeb Khan,18102.0,0.522605231,8.916232298,0.955890461,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-41,Tribal Area 6,Islamabad and FATA,National,94077.0,31979.0,0.33992368,592.0,0.018512149,31387.0,36.0,0.001146972,7957.0,0.253512601,Independents,Maulana Abdul Malik Wazir,7921.0,0.252365629,Independents,Ghalib Khan,7313.0,0.232994552,Independents,Aziz-Ul-Hassan,8196.0,0.261127218,4.638693975,0.923242015,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-43,Tribal Area 8,Islamabad and FATA,National,119088.0,15302.0,0.128493215,392.0,0.025617566,14910.0,4349.0,0.291683434,7428.0,0.498189135,Independents,Shaukatullah Khan,3079.0,0.206505701,Independents,Sheikh Jehanzada,3009.0,0.201810865,Independents,Bashir Mohammad,1394.0,0.093494299,2.995520464,0.977265346,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-44,Tribal Area 9,Islamabad and FATA,National,136052.0,24068.0,0.176902949,847.0,0.035191956,23221.0,1054.0,0.045389949,6257.0,0.269454373,Independents,Syed Akhun Zada Chittan,5203.0,0.224064424,Independents,Shahab Ud Din Khan,4648.0,0.200163645,Independents,Gul Dad Khan,7113.0,0.306317557,5.424205092,0.893330771,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-45,Tribal Area 10,Islamabad and FATA,National,101272.0,35479.0,0.350333755,513.0,0.014459258,34966.0,1328.0,0.037979752,13876.0,0.396842647,Independents,Noor Ul Haq Qadri,12548.0,0.358862895,Independents,Mohammad Ibrahim Koki Khel,5351.0,0.153034376,Independents,Zahid Khan,3191.0,0.091260081,3.200029714,0.426442461,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-46,Tribal Area 11,Islamabad and FATA,National,94208.0,22443.0,0.238228176,195.0,0.008688678,22248.0,625.0,0.028092413,5660.0,0.25440489,Independents,Hamidullah Jan Afridi,5035.0,0.226312478,Independents,Mohammad Saeed Afridi,3558.0,0.159924488,Independents,Zaffarullah Khan Mdk,7995.0,0.359358145,5.748709946,0.706653426,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-47,Tribal Area 12,Islamabad and FATA,National,131222.0,48108.0,0.366615354,402.0,0.008356199,47706.0,10958.0,0.22969857,21426.0,0.449125896,Independents,Zafar Baig Bhattani,10468.0,0.219427326,Independents,Dr. Nasim Afridi,9213.0,0.193120362,Independents,Malak Haji Baz Gul Khan Afridi,6599.0,0.138326416,3.414743657,0.880110814,45,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-48,Islamabad 1,Islamabad and FATA,National,239924.0,104957.0,0.437459362,548.0,0.005221186,104409.0,34995.0,0.335172255,61480.0,0.588838127,Pakistan Muslim League (Nawaz),Anjum Aqeel Khan,26485.0,0.253665872,Pakistan Peoples Party Parliamentarians,Dr. Syed Israr Hussain,10483.0,0.100403222,Pakistan Muslim League (Qaid-e-Azam),Rizwan Sadiq Khan,5961.0,0.057092779,2.370435843,0.395808948,141,Delimitation 2002-2013
2008-02-18,General Election,Contested,NA-49,Islamabad 2,Islamabad and FATA,National,242877.0,136574.0,0.562317552,983.0,0.007197563,135591.0,756.0,0.005575591,45482.0,0.335435243,Pakistan Muslim League (Nawaz),Dr. Tariq Fazal Chaudry,44726.0,0.329859651,Pakistan Peoples Party Parliamentarians,Syed Nayyer Hussain Bukhari,34546.0,0.254780922,Pakistan Muslim League (Qaid-e-Azam),Mustafa Nawaz Khokhar,10837.0,0.079924184,3.447455691,0.772391897,141,Delimitation 2002-2013
