election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2002-10-10,General Election,Contested,NA-149,Multan 2,Punjab,National,316900.0,88251.0,0.278482171,1168.0,0.013234978,87083.0,11218.0,0.128819632,31085.0,0.356958304,Pakistan Peoples Party Parliamentarians,Malik Liaqat Ali Dogar,19867.0,0.228138672,Muttahidda Majlis-e-Amal Pakistan,Sheikh Khizar Hayat,18763.0,0.215461112,Pakistan Muslim League (Nawaz),Hafiz M. Iqbal Khan Khakwani,17368.0,0.199441912,3.83336476,0.944430463,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-15,Karak,Khyber Paktunkhwa (NWFP),National,251508.0,97424.0,0.387359448,1780.0,0.018270652,95644.0,13613.0,0.14232989,31325.0,0.327516624,Muttahidda Majlis-e-Amal Pakistan,Shah Abdul Aziz,17712.0,0.185186734,Pakistan Peoples Party Parliamentarians,Masood Sharif Khattak,13381.0,0.139904228,Pakistan Muslim League (Nawaz),Rehmat Salam,33226.0,0.347392414,5.2053139,0.755476513,96,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-150,Multan 3,Punjab,National,287894.0,79193.0,0.275076938,1585.0,0.020014395,77608.0,4751.0,0.061217916,22387.0,0.28846253,Pakistan Muslim League (Nawaz),Rana Mehmood-Ul-Hassan,17636.0,0.227244614,Pakistan Muslim League (Qaid-e-Azam),Syed Tanveer-Ul-Hassan Gilani,15548.0,0.200340171,Pakistan Peoples Party Parliamentarians,Malik Mukhtar Ahmad Awan,22037.0,0.283952685,4.884005242,0.881605806,141,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-151,Multan 4,Punjab,National,272267.0,109224.0,0.401165033,1917.0,0.017551088,107307.0,3329.0,0.031023139,47368.0,0.44142507,Pakistan Muslim League (Qaid-e-Azam),Sikandar Hayat Khan Bosan,44039.0,0.410401931,Pakistan Peoples Party Parliamentarians,Syed Ahmad Mujtaba Gilani,13296.0,0.123906176,Pakistan Muslim League (Nawaz),Molvi M. Sultan Alam Ansari,2604.0,0.024266823,2.639419319,0.301914212,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-152,Multan 5,Punjab,National,279550.0,118853.0,0.42515829,2143.0,0.018030677,116710.0,1157.0,0.009913461,38027.0,0.325824694,Pakistan Peoples Party Parliamentarians,Syed Asad Murtaza Gilani,36870.0,0.315911233,Pakistan Muslim League (Nawaz),Syed Javed Ali Shah,36335.0,0.311327221,Pakistan Muslim League (Qaid-e-Azam),Nawab Liaquat Ali Khan,5478.0,0.046936852,3.277728365,0.985489558,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-153,Multan 6,Punjab,National,301449.0,142116.0,0.471442931,2823.0,0.019864055,139293.0,1814.0,0.013022909,57209.0,0.410709799,Pakistan Muslim League (Nawaz),Deewan Jaffer Hussain Bukhari,55395.0,0.39768689,Pakistan Muslim League (Qaid-e-Azam),Rana M. Qasim Noon,24560.0,0.176318982,Pakistan Peoples Party Parliamentarians,Barrister Syed Najaf Hussain Shah,2129.0,0.015284329,2.792924724,0.443361314,141,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-154,Lodhran 1,Punjab,National,325493.0,176802.0,0.543182188,3687.0,0.020853836,173115.0,17712.0,0.102313491,94651.0,0.546752159,Pakistan Muslim League (Qaid-e-Azam),Nawab Amanullah Khan,76939.0,0.444438668,Pakistan Peoples Party Parliamentarians,Mirza M. Nasir Baig,979.0,0.0056552,Pakistan Tehreek-e-Insaf,"M. Hashim Sarwar Tarar, Adv.",546.0,0.003153973,2.01408972,0.012724366,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-155,Lodhran 2,Punjab,National,328640.0,177000.0,0.538583252,3532.0,0.019954802,173468.0,41548.0,0.239513916,103209.0,0.594974289,Pakistan Muslim League (Qaid-e-Azam),M. Akhtar Khan Kanjoo,61661.0,0.355460373,Pakistan Peoples Party Parliamentarians,Rana Rab Nawaz Noon,5877.0,0.033879448,Pakistan Muslim League (Nawaz),Rana M. Ajmal Noon,2721.0,0.01568589,2.076072411,0.095311461,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-156,Khanewal 1,Punjab,National,291062.0,153988.0,0.529055665,3048.0,0.01979375,150940.0,26801.0,0.17756062,86438.0,0.572664635,Pakistan Peoples Party Parliamentarians,M. Raza Hayat Hiraj,59637.0,0.395104015,Pakistan Muslim League (Qaid-e-Azam),Syed Fakhar Imam Shah,1951.0,0.012925666,Independents,Mehar M. Afzal,2914.0,0.019305684,2.064379465,0.03271459,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-157,Khanewal 2,Punjab,National,303984.0,142578.0,0.469031265,2584.0,0.018123413,139994.0,22388.0,0.159921139,74905.0,0.535058645,Independents,Hamid Yar Hiraj,52517.0,0.375137506,Pakistan Muslim League (Nawaz),Rizwan Ahmed Khan Daha,12572.0,0.089803849,Muttahidda Majlis-e-Amal Pakistan,Sahabzada M. Aziz-Ur-Rehman Hamdi,0.0,0.0,2.29842453,0.23938915,45,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-158,Khanewal 3,Punjab,National,290329.0,153248.0,0.527842551,3184.0,0.02077678,150064.0,17019.0,0.113411611,73481.0,0.48966441,Pakistan Peoples Party Parliamentarians,Pir M. Aslam Bodla,56462.0,0.376252799,Pakistan Muslim League (Qaid-e-Azam),Syed Fakhar Imam Shah,18094.0,0.120575221,Pakistan Muslim League (Nawaz),Farhatullah Khan,2027.0,0.01350757,2.525389274,0.32046332,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-159,Khanewal 4,Punjab,National,297622.0,162752.0,0.546841295,2602.0,0.015987515,160150.0,6479.0,0.040455823,80688.0,0.503827662,Pakistan Muslim League (Qaid-e-Azam),Malik Ghulam Murtaza Maitla,74209.0,0.463371839,Pakistan Peoples Party Parliamentarians,Ch. Iftikhar Nazir,2972.0,0.018557602,Independents,Ch. Abid Rizwan Shaukat,2281.0,0.014242897,2.131828438,0.040049051,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-16,Hangu,Khyber Paktunkhwa (NWFP),National,160984.0,46225.0,0.287140337,1249.0,0.027020011,44976.0,20018.0,0.445081821,25252.0,0.561454998,Muttahidda Majlis-e-Amal Pakistan,Akhunzada M. Sadiq,5234.0,0.116373177,Awami National Party,Hassan Ahmed Khan,4189.0,0.093138563,Pakistan Muslim League (Qaid-e-Azam),Shaharyar Khan Bangash,10301.0,0.229033262,2.841313258,0.800343905,96,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-160,Sahiwal 1,Punjab,National,263042.0,113520.0,0.431566062,2819.0,0.024832629,110701.0,9933.0,0.089728187,53174.0,0.480338931,Pakistan Peoples Party Parliamentarians,Ch. Noraiz Shakoor Khan,43241.0,0.390610744,Pakistan Muslim League (Nawaz),Syed Imran Ahmad,11671.0,0.105428135,Pakistan Muslim League (Qaid-e-Azam),Anwar-Ul-Haq Ramay,2615.0,0.02362219,2.534557643,0.269905876,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-161,Sahiwal 2,Punjab,National,270851.0,127661.0,0.471332947,4701.0,0.036824089,122960.0,4648.0,0.037800911,42855.0,0.348527977,Pakistan Shia Political Party,Rana Tariq Javed,38207.0,0.310727066,Pakistan Muslim League (Qaid-e-Azam),Ch. M. Ashraf,33016.0,0.268510085,Pakistan Peoples Party Parliamentarians,Mehar Ghulam Farid Kathia,8882.0,0.072234873,3.3859441,0.864134844,Other Parties,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-162,Sahiwal 3,Punjab,National,270096.0,131579.0,0.487156418,3003.0,0.022822791,128576.0,29111.0,0.226410839,73918.0,0.574897337,Pakistan Muslim League (Qaid-e-Azam),Rai Azizullah Khan,44807.0,0.348486498,Pakistan Peoples Party Parliamentarians,Sheikh Javed Rafi,5623.0,0.043732889,Muttahidda Majlis-e-Amal Pakistan,"Ch. Ikramullah Khan, Adv.",4228.0,0.032883275,2.200365386,0.125493784,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-163,Sahiwal 4,Punjab,National,259416.0,131006.0,0.505003546,4070.0,0.031067279,126936.0,3816.0,0.030062394,39312.0,0.309699376,National Alliance,Sardar Farooq Ahmad Khan Leghari,35496.0,0.279636982,Pakistan Peoples Party Parliamentarians,Begum Shahnaz Javed,34356.0,0.270656079,Pakistan Muslim League (Qaid-e-Azam),Saeed Ahmad Ch.,17772.0,0.140007563,3.804715621,0.967883705,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-164,Pakpattan 1,Punjab,National,230030.0,122371.0,0.531978438,4670.0,0.038162637,117701.0,19319.0,0.164136244,65494.0,0.55644387,Pakistan Muslim League (Qaid-e-Azam),Pir M. Shah Khaggah,46175.0,0.392307627,Pakistan Peoples Party Parliamentarians,Rao M. Hashim Khan,5526.0,0.046949474,Independents,Ahmed Din,506.0,0.004299029,2.147038703,0.119675149,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-165,Pakpattan 2,Punjab,National,244602.0,120277.0,0.491725333,4342.0,0.036100002,115935.0,8619.0,0.074343382,38522.0,0.332272394,Pakistan Muslim League (Qaid-e-Azam),Ahmed Raz Manika,29903.0,0.257929012,Pakistan Muslim League (Nawaz),Mehmood Ahmed Khan,26272.0,0.226609738,Independents,Nasim Hashim Khan,21238.0,0.183188856,3.886460731,0.878574056,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-166,Pakpattan 3,Punjab,National,249043.0,124469.0,0.499789193,3259.0,0.026183226,121210.0,1987.0,0.016393037,58699.0,0.484275225,Pakistan Muslim League (Qaid-e-Azam),Dr. Junaid Mumtaz Joiya,56712.0,0.467882188,Pakistan Muslim League (Nawaz),Rana Zahid Hussain Khan,5076.0,0.041877733,Pakistan Peoples Party Parliamentarians,Tikka Hamad M. Khan,723.0,0.005964854,2.19678952,0.089504867,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-167,Vehari 1,Punjab,National,305556.0,143845.0,0.47076477,4293.0,0.029844624,139552.0,22075.0,0.158184763,76217.0,0.546154838,Pakistan Muslim League (Qaid-e-Azam),Ch. Nazir Ahmad Jat,54142.0,0.387970076,Pakistan Peoples Party Parliamentarians,Mehmood Akhtar Ghumman,7053.0,0.0505403,Independents,Tahir Salim Ch.,2140.0,0.015334786,2.21473816,0.130268553,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-168,Vehari 2,Punjab,National,277169.0,144845.0,0.522587302,3773.0,0.026048535,141072.0,14008.0,0.099296813,61849.0,0.438421515,Pakistan Muslim League (Qaid-e-Azam),Ishaq Khan Khakwani,47841.0,0.339124702,Pakistan Peoples Party Parliamentarians,Shahida Daultana,31382.0,0.222453782,Pakistan Muslim League (Nawaz),Tehmina Daultana,0.0,0.0,2.80343958,0.655964549,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-169,Vehari 3,Punjab,National,268924.0,143935.0,0.535225566,3141.0,0.02182235,140794.0,3923.0,0.027863403,61536.0,0.437064079,Pakistan Muslim League (Qaid-e-Azam),Khan Aftab Ahmed Khan Khichi,57613.0,0.409200676,Pakistan Muslim League (Nawaz),Tahmina Daultana,18679.0,0.132669006,Independents,Lt. Col. (R) Rafaqat Ali Rana,2966.0,0.021066239,2.65663743,0.324215021,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-17,Abbottabad 1,Khyber Paktunkhwa (NWFP),National,284297.0,112629.0,0.396166685,3375.0,0.029965639,109254.0,13767.0,0.126009116,44716.0,0.409284786,Pakistan Muslim League (Qaid-e-Azam),Amanullah Khan Jadoon,30949.0,0.28327567,Independents,Dr. Azhar Khan Jadoon,21383.0,0.195718235,Muttahidda Majlis-e-Amal Pakistan,Alhaj Habib-Ur-Rehman Abbasi,12206.0,0.11172131,3.448296558,0.690910853,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-170,Vehari 4,Punjab,National,282646.0,145137.0,0.513493911,4152.0,0.028607454,140985.0,13047.0,0.09254176,73014.0,0.517884881,Pakistan Peoples Party Parliamentarians,Azhar Ahmad Khan Yousufzai,59967.0,0.425343122,Pakistan Muslim League (Qaid-e-Azam),M. Aurangzaibb Khan Khichi,3702.0,0.026258113,Pakistan Muslim League (Nawaz),Sardar Noor Ahmed Malezai,4302.0,0.030513884,2.221302337,0.061733954,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-171,Dera Ghazi Khan 1,Punjab,National,314919.0,141763.0,0.450157025,3973.0,0.028025648,137790.0,33008.0,0.239552943,82310.0,0.597358299,Pakistan Muslim League (Qaid-e-Azam),Kh. Sheraz Mehmood,49302.0,0.357805356,Pakistan Muslim League (Nawaz),Sardar M. Amjad Farooq Khosa,4362.0,0.031656869,Pakistan Peoples Party Parliamentarians,Kh. Jamaluddin Asghar,1816.0,0.013179476,2.057970504,0.088475113,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-172,Dera Ghazi Khan 2,Punjab,National,305066.0,111845.0,0.366625583,2130.0,0.019044213,109715.0,16920.0,0.154217746,56343.0,0.513539625,National Alliance,Sardar Farooq Ahmad Khan Leghari,39423.0,0.359321879,Independents,Sardar M. Khan Leghari,7099.0,0.064704006,Muttahidda Majlis-e-Amal Pakistan,Rasheed Ahmad Khan,6850.0,0.062434489,2.494264234,0.180072546,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-173,Dera Ghazi Khan 3,Punjab,National,282633.0,113205.0,0.400537092,2586.0,0.022843514,110619.0,10566.0,0.095517045,55921.0,0.505527983,National Alliance,Awais Ahmad Khan Leghari,45355.0,0.410010938,Independents,Sardar Hussain Ahmad Khan Leghari,4515.0,0.040815773,Pakistan Peoples Party Parliamentarians,Sardar M. Irfanullah Khan Khosa,4828.0,0.043645305,2.344734328,0.09954801,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-174,Rajanpur 1,Punjab,National,305453.0,120636.0,0.394941284,3609.0,0.029916443,117027.0,26863.0,0.229545319,59783.0,0.510847924,National Alliance,Sardar M. Jaffar Khan Leghari,32920.0,0.281302605,Pakistan Muslim League (Nawaz),Gorish Sardar Gurchani,13460.0,0.115016193,Pakistan Peoples Party Parliamentarians,"Zafarullah Khan Lund, Adv.",10864.0,0.092833278,2.762862166,0.408869988,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-175,Rajanpur 2,Punjab,National,292109.0,120010.0,0.410839789,3504.0,0.029197567,116506.0,30903.0,0.265248142,69030.0,0.592501674,Independents,Sardar Nasrullah Khan Dreshak,38127.0,0.327253532,Independents,Sardar Khalid Bashir Mazari,8604.0,0.073850274,Pakistan Peoples Party Parliamentarians,Sarwar Abbas,745.0,0.00639452,2.15689731,0.22566685,45,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-176,Muzaffargarh 1,Punjab,National,259766.0,134472.0,0.517665899,4202.0,0.031248141,130270.0,3335.0,0.025600676,58947.0,0.452498657,Pakistan Peoples Party Parliamentarians,Khalida Mohsin Ali Qureshi,55612.0,0.426897981,Pakistan Muslim League (Qaid-e-Azam),Malik Ghulam Qasim Hanjra,11557.0,0.088715744,Muttahidda Majlis-e-Amal Pakistan,Dr. Ghulam Qadir,4154.0,0.031887618,2.529237656,0.20781486,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-177,Muzaffargarh 2,Punjab,National,255321.0,141094.0,0.55261416,4766.0,0.033778899,136328.0,343.0,0.002515991,46752.0,0.342937621,Pakistan Muslim League (Qaid-e-Azam),Hina Rabbani Khar,46409.0,0.34042163,Independents,Khalid Ahmad Gurmani,20773.0,0.152375154,Pakistan Peoples Party Parliamentarians,"Rana M. Naseem Akhtar, Adv.",22394.0,0.164265595,3.735339432,0.447607145,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-178,Muzaffargarh 3,Punjab,National,273899.0,127307.0,0.464795417,3856.0,0.030288986,123451.0,3658.0,0.02963119,60386.0,0.489149541,Pakistan Muslim League (Qaid-e-Azam),Engr. M. Shahid Jamil Qureshi,56728.0,0.459518351,Pakistan Democratic Party,Sultan Ahmad Khan,2339.0,0.018946789,Muttahidda Majlis-e-Amal Pakistan,Mehar Tanveer Ahmad Jangla,3998.0,0.032385319,2.217292421,0.041231843,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-179,Muzaffargarh 4,Punjab,National,259395.0,142870.0,0.550781626,3011.0,0.021075103,139859.0,25189.0,0.180102818,63778.0,0.456016417,Pakistan Muslim League (Qaid-e-Azam),Syed Basit Ahmad Sultan Bokhari,38589.0,0.275913599,Pakistan Peoples Party Parliamentarians,Abdul Qayoom Khan Jatoi,27227.0,0.194674637,Pakistan Democratic Party,Abrar Ahmad Khan,10265.0,0.073395348,3.057766996,0.705563762,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-18,Abbottabad 2,Khyber Paktunkhwa (NWFP),National,323694.0,117280.0,0.362317497,3200.0,0.02728513,114080.0,4299.0,0.037684081,36826.0,0.322808555,Pakistan Muslim League (Qaid-e-Azam),Sardar M. Yaqoob,32527.0,0.285124474,Pakistan Muslim League (Nawaz),Murtaza Javed Abbasi,19784.0,0.17342216,Independents,Nawabzada Jehangir Saeed Tanoli,24943.0,0.218644811,4.295488568,0.60823316,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-180,Muzaffargarh 5,Punjab,National,257432.0,138968.0,0.539824109,2698.0,0.019414541,136270.0,3782.0,0.027753724,69653.0,0.511139649,Pakistan Peoples Party Parliamentarians,Abdul Qayoom Khan Jatoi,65871.0,0.483385925,Pakistan Muslim League (Qaid-e-Azam),Ashiq Hussain Khan Gopang,746.0,0.005474426,Muttahidda Majlis-e-Amal Pakistan,M. Shafi Khan,0.0,0.0,2.020382987,0.011325166,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-181,Layyah 1,Punjab,National,275563.0,158907.0,0.57666305,5653.0,0.035574267,153254.0,29757.0,0.194167852,86247.0,0.562771608,Pakistan Muslim League (Qaid-e-Azam),Sardar Bahadur Ahmad Khan Sehar,56490.0,0.368603756,Pakistan Muslim League (Nawaz),Sahabzada Faiz-Ul-Hassan,6154.0,0.040155559,Pakistan Peoples Party Parliamentarians,Syed Musa Raza Shah Naqvi,4363.0,0.028469077,2.197784959,0.108939635,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-182,Layyah 2,Punjab,National,303784.0,178405.0,0.587275828,4343.0,0.024343488,174062.0,16845.0,0.096775861,74932.0,0.430490285,Pakistan Peoples Party Parliamentarians,Malik Niaz Ahmad Jakhar,58087.0,0.333714424,Pakistan Muslim League (Qaid-e-Azam),Maliik Ghulam Haider Thind,32247.0,0.185261573,Pakistan Muslim League (Nawaz),Syed M Saqlain Bukhari,8796.0,0.050533718,3.002092381,0.555150034,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-183,Bahawalpur 1,Punjab,National,271891.0,114216.0,0.420080106,3545.0,0.031037683,110671.0,20953.0,0.189326924,51435.0,0.464755898,Pakistan Muslim League (Qaid-e-Azam),Makhdoomzada Syed Ali Hassan Gilani,30482.0,0.275428974,Independents,Syed Sohail Hassan Gilani,25198.0,0.227683856,Muttahidda Majlis-e-Amal Pakistan,Molana Manzoor Ahmad Naumani,3556.0,0.032131272,2.904298525,0.826651795,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-184,Bahawalpur 2,Punjab,National,277578.0,116847.0,0.420951949,2029.0,0.017364588,114818.0,26028.0,0.226689195,69902.0,0.608806981,Pakistan Peoples Party Parliamentarians,Aamir Yar Malik,43874.0,0.382117786,Pakistan Muslim League (Qaid-e-Azam),M. Safdar Abbasi,585.0,0.00509502,Independents,M. Usman Farooq,457.0,0.003980212,1.935352477,0.013333637,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-185,Bahawalpur 3,Punjab,National,274790.0,103285.0,0.375868845,2683.0,0.025976667,100602.0,7177.0,0.07134053,30361.0,0.301793205,National Alliance,M. Farooq Azam Malik,23184.0,0.230452675,Pakistan Peoples Party Parliamentarians,M. Hussain Khan,14396.0,0.143098547,Pakistan Muslim League (Qaid-e-Azam),Syed Tabish Alwari,32661.0,0.324655573,5.007259001,0.62094548,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-186,Bahawalpur 4,Punjab,National,287829.0,141500.0,0.491611339,3245.0,0.022932862,138255.0,3727.0,0.026957434,60456.0,0.437278941,National Alliance,Riaz Hussain Pirzada,56729.0,0.410321507,Pakistan Muslim League (Qaid-e-Azam),Syed Tasneem Nawaz Gardezi,11812.0,0.085436331,Pakistan Muslim League (Nawaz),M. Baligh-Ur-Rehman,9258.0,0.06696322,2.696835334,0.208218019,97,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-187,Bahawalpur 5,Punjab,National,264580.0,133596.0,0.504936125,2432.0,0.018204138,131164.0,35885.0,0.27358879,73660.0,0.561587021,Pakistan Peoples Party Parliamentarians,Aitzaz Ahsan,37775.0,0.287998231,Pakistan Muslim League (Nawaz),Ch. Khalid Mehmood Jajja,17912.0,0.136561861,Pakistan Muslim League (Qaid-e-Azam),Azhar Mehmood,1817.0,0.013852886,2.397449247,0.474176042,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-188,Bahawalnagar 1,Punjab,National,289582.0,130560.0,0.450856752,4383.0,0.033570772,126177.0,55629.0,0.440880668,77362.0,0.613122835,Pakistan Muslim League (Qaid-e-Azam),Syed M. Asghar Shah,21733.0,0.172242168,Pakistan Peoples Party Parliamentarians,Mian M. Akram Wattoo,19062.0,0.151073492,Muttahidda Majlis-e-Amal Pakistan,Molanaa Moenuddin Wattoo,8020.0,0.063561505,2.312404774,0.877099342,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-189,Bahawalnagar 2,Punjab,National,271965.0,126095.0,0.463644219,3683.0,0.029208137,122412.0,32835.0,0.268233507,59082.0,0.48264876,Pakistan Peoples Party Parliamentarians,Mian Mumtaz Ahmed Matiana,26247.0,0.214415253,Muttahidda Majlis-e-Amal Pakistan,Alam Ali Laleka,25564.0,0.208835735,Pakistan Muslim League (Qaid-e-Azam),Syed Mumtaz Alam Gilani,11519.0,0.094100252,3.030258996,0.973977978,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-19,Haripur,Khyber Paktunkhwa (NWFP),National,453508.0,206064.0,0.454377872,6277.0,0.03046141,199787.0,20137.0,0.100792344,81496.0,0.407914429,Pakistan Muslim League (Qaid-e-Azam),Umer Ayub Khan,61359.0,0.307122085,Pakistan Muslim League (Nawaz),S. M. Sabir Shah,30514.0,0.15273266,Muttahidda Majlis-e-Amal Pakistan,Ghulam Nabi,26418.0,0.132230826,3.421703837,0.497302759,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-190,Bahawalnagar 3,Punjab,National,281254.0,142146.0,0.505400812,3314.0,0.023314057,138832.0,4177.0,0.030086724,58836.0,0.423792786,Pakistan Muslim League (Qaid-e-Azam),Abdul Sattar Khan,54659.0,0.393706062,Pakistan Peoples Party Parliamentarians,Sajjad Ahmed Jathol,13881.0,0.099984154,Pakistan Muslim League (Nawaz),Mian M. Rafi,11456.0,0.082516999,2.874379635,0.253956348,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-191,Bahawalnagar 4,Punjab,National,303421.0,155361.0,0.512031138,3011.0,0.019380668,152350.0,9631.0,0.063216278,55109.0,0.361726288,Pakistan Muslim League (Zia-ul-Haq Shaheed),M. Ijaz-Ul-Haq,45478.0,0.29851001,Pakistan Peoples Party Parliamentarians,M. Afzal Sindhu,43739.0,0.287095504,Pakistan Muslim League (Qaid-e-Azam),Ch. Abdul Ghafoor,8024.0,0.052668198,3.284108742,0.961761731,Other Parties,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-192,Rahimyar Khan 1,Punjab,National,345937.0,137640.0,0.397875914,3428.0,0.024905551,134212.0,40822.0,0.304160582,74933.0,0.558318183,Independents,Makhdoom Syed Ahmad Alam Anwar,34111.0,0.254157601,Pakistan Peoples Party Parliamentarians,Haji M. Saifullah Khan,25168.0,0.187524215,Muttahidda Majlis-e-Amal Pakistan,Mian Zubair Ahmad Deenpuri,0.0,0.0,2.430248166,0.737826508,45,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-193,Rahimyar Khan 2,Punjab,National,280047.0,117584.0,0.419872379,3605.0,0.030658933,113979.0,3829.0,0.033593908,45500.0,0.399196343,Pakistan Peoples Party Parliamentarians,Maj. (R) Syed Tanveer Hussain Syed,41671.0,0.365602436,Pakistan Muslim League (Qaid-e-Azam),Sheikh M. Anwar,23004.0,0.201826652,Pakistan Muslim League (Nawaz),Zaib Jaffar,3804.0,0.033374569,2.991399618,0.552038588,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-194,Rahimyar Khan 3,Punjab,National,300057.0,138905.0,0.46292871,3147.0,0.022655772,135758.0,10486.0,0.077240384,70116.0,0.51647785,Pakistan Muslim League (Qaid-e-Azam),Makhdoom Khusro Bakhtiar,59630.0,0.439237467,Pakistan Peoples Party Parliamentarians,Makhdoom Shahabuddin,5091.0,0.037500552,Muttahidda Majlis-e-Amal Pakistan,Molana M. Mohsin Rehmani,921.0,0.006784131,2.168580044,0.085376488,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-195,Rahimyar Khan 4,Punjab,National,262927.0,115927.0,0.440909454,2758.0,0.023790834,113169.0,16044.0,0.141770273,62571.0,0.552898762,Pakistan Muslim League (Qaid-e-Azam),Jahangir Khan Tareen,46527.0,0.411128489,Pakistan Peoples Party Parliamentarians,Makhdoom Amaduddin,4071.0,0.035972749,Muttahidda Majlis-e-Amal Pakistan,M. Riaz Noori,0.0,0.0,2.100762157,0.087497582,142,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-196,Rahimyar Khan 5,Punjab,National,256278.0,117695.0,0.45924738,2878.0,0.024453035,114817.0,18520.0,0.161300156,48896.0,0.425860282,Pakistan Peoples Party Parliamentarians,Ch. Zaffar Iqbbal Warraich,30376.0,0.264560126,Pakistan Muslim League (Nawaz),Ch. M. Jaffer Iqbbal,20308.0,0.176872763,Pakistan Muslim League (Qaid-e-Azam),Mian Umer Khalid,15237.0,0.132706829,3.390101459,0.668554122,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-197,Rahimyar Khan 6,Punjab,National,265809.0,133277.0,0.501401382,2520.0,0.018907989,130757.0,35847.0,0.274149759,79039.0,0.604472418,Pakistan Peoples Party Parliamentarians,Rais Munir Ahmed,43192.0,0.33032266,Pakistan Muslim League (Qaid-e-Azam),Rais Wazeer Ahmad,7475.0,0.057167112,Muttahidda Majlis-e-Amal Pakistan,Ch. M. Ishtiaq,1051.0,0.008037811,2.092901692,0.173064456,157,Delimitation 2002-2013
2002-10-10,General Election,Contested,NA-198,Sukkur 1,Sindh,National,238761.0,83910.0,0.351439305,1665.0,0.019842689,82245.0,18061.0,0.219599976,35291.0,0.429095994,Pakistan Peoples Party Parliamentarians,Syed Khursheed Ahmed Shah,17230.0,0.209496018,Muttahidda Majlis-e-Amal Pakistan,Molana M. Asad Thanvi,14945.0,0.181713174,Muttahida Qaumi Movement,Sakhi Abdul Razzaq Khoso,14779.0,0.179694814,3.579099099,0.867382472,157,Delimitation 2002-2013
